IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP1;IP_PROP2;IP_PROP10;IP_PROP32;IP_PROP26;IP_PROP41;IP_PROP29;IP_PROP40;IP_PROP33;IP_PROP39;IP_PROP35;IP_PROP25;IP_PROP46;IP_PROP38;IP_PROP31;IP_PROP36;IP_PROP30;IP_PROP23;IP_PROP21;IP_PROP22;IP_PROP24;IC_GROUP0;IC_GROUP1;IC_GROUP2
929;PURIFYING FLUID 6/F Лосьон против перхоти;929;Y;09.10.2018 21:48;;/tovary/695.jpg;PURIFYING FLUID 6/F Лосьон против перхоти;text;/tovary/695.jpg;PURIFYING FLUID 6/F Лосьон против перхоти;;PURIFYING FLUID 6/F Loson protiv perhoti;;;695;2000;;Helen Seward;;;;;;;;;100;;;;;;;;;Для волос;;
930;SUN CARE SHOWER SHAMPOO 8/S  Cпортивный солнечный шампунь для волос и тела;930;Y;09.10.2018 21:48;;/tovary/792.jpg;SUN CARE SHOWER SHAMPOO 8/S  Cпортивный солнечный шампунь для волос и тела;text;/tovary/792.jpg;SUN CARE SHOWER SHAMPOO 8/S  Cпортивный солнечный шампунь для волос и тела;;SUN CARE SHOWER SHAMPOO 8/S  Cportivnyj solnechnyj shampun dlya volos i tela;;;792;1000;;Helen Seward;;;;;;;;;250;;;;;;;;;Для волос;;
931;SUN CARE SUPREME OIL 8/O Несмываемое солнцезащитное термоактивное масло для волос;931;Y;09.10.2018 21:48;;/tovary/795.jpg;SUN CARE SUPREME OIL 8/O Несмываемое солнцезащитное термоактивное масло для волос;text;/tovary/795.jpg;SUN CARE SUPREME OIL 8/O Несмываемое солнцезащитное термоактивное масло для волос;;SUN CARE SUPREME OIL 8/O Nesmyvaemoe solncezashchitnoe termoaktivnoe maslo dlya volos;;;795;1000;;Helen Seward;;;;;;;;;30;;;;;;;;;Для волос;;
932;SUN CARE INTENSIVE MASK 8/M  Интенсивная солнцезащитная маска для сухих и пористых волос после солнца;932;Y;09.10.2018 21:48;;/tovary/796.jpg;SUN CARE INTENSIVE MASK 8/M  Интенсивная солнцезащитная маска для сухих и пористых волос после солнца;text;/tovary/796.jpg;SUN CARE INTENSIVE MASK 8/M  Интенсивная солнцезащитная маска для сухих и пористых волос после солнца;;SUN CARE INTENSIVE MASK 8/M  Intensivnaya solncezashchitnaya maska dlya suhih i poristyh volos posle solnca;;;796;1100;;Helen Seward;;;;;;;;;200;;;;;;;;;Для волос;;
933;WATER FIZZ 8B2 Термальная охлаждающая пена;933;Y;09.10.2018 21:48;;/tovary/797.jpg;WATER FIZZ 8B2 Термальная охлаждающая пена;text;/tovary/797.jpg;WATER FIZZ 8B2 Термальная охлаждающая пена;;WATER FIZZ 8B2 Termalnaya ohlazhdayushchaya pena;;;797;2150;;Helen Seward;;;;;;;;;150;;;;;;;;;Для волос;;
934;SUN CARE INTENSIVE MASK 8/M Интенсивная солнцезащитная маска для сухих и пористых волос после солнца;934;Y;09.10.2018 21:48;;/tovary/798.jpg;SUN CARE INTENSIVE MASK 8/M Интенсивная солнцезащитная маска для сухих и пористых волос после солнца;text;/tovary/798.jpg;SUN CARE INTENSIVE MASK 8/M Интенсивная солнцезащитная маска для сухих и пористых волос после солнца;;SUN CARE INTENSIVE MASK 8/M Intensivnaya solncezashchitnaya maska dlya suhih i poristyh volos posle solnca;;;798,00;1100;;Helen Seward;;;;;;;;;200;;;;;;;;;Для волос;;
935;SUNCARE  DEFENCE SPRAY 8/F Защитный увлажняющий двухфазный спрей;935;Y;09.10.2018 21:48;;/tovary/927.jpg;SUNCARE  DEFENCE SPRAY 8/F Защитный увлажняющий двухфазный спрей;text;/tovary/927.jpg;SUNCARE  DEFENCE SPRAY 8/F Защитный увлажняющий двухфазный спрей;;SUNCARE  DEFENCE SPRAY 8/F Zashchitnyj uvlazhnyayushchij dvuhfaznyj sprej;;;927,00;700;;Helen Seward;;;;;;;;;80;;;;;;;;;Для волос;;
936;SUNCARE INTENSIVE MASK 8/M Солнцезащитная маска для сухих и пористых волос ;936;Y;09.10.2018 21:48;;/tovary/928.jpg;SUNCARE INTENSIVE MASK 8/M Солнцезащитная маска для сухих и пористых волос ;text;/tovary/928.jpg;SUNCARE INTENSIVE MASK 8/M Солнцезащитная маска для сухих и пористых волос ;;SUNCARE INTENSIVE MASK 8/M Solncezashchitnaya maska dlya suhih i poristyh volos ;;;928,00;650;;Helen Seward;;;;;;;;;100;;;;;;;;;Для волос;;
937;SUNCARE DEFENCE SHOWER-SHAMPOO 8/S Шампунь для тела и волос;937;Y;09.10.2018 21:48;;/tovary/929.jpg;SUNCARE DEFENCE SHOWER-SHAMPOO 8/S Шампунь для тела и волос;text;/tovary/929.jpg;SUNCARE DEFENCE SHOWER-SHAMPOO 8/S Шампунь для тела и волос;;SUNCARE DEFENCE SHOWER-SHAMPOO 8/S SHampun dlya tela i volos;;;929,00;600;;Helen Seward;;;;;;;;;100;;;;;;;;;Для волос;;
938;SUNCARE;938;Y;09.10.2018 21:48;;/tovary/K456.jpg;SUNCARE;text;/tovary/K456.jpg;SUNCARE;;SUNCARE;;;K456;1800;;Helen Seward;;;;;;;;;1;;;;;;;;;Для волос;;
